travelCode,userCode,from,to,flightType,price,time,distance,agency,date,Weekday,Binaryweekday
84135,825,Sao Paulo,Florianopolis,economic,947.95,1.46,562.14,CloudFy,1/23/2020,Thu,0
22406,219,Campo Grande,Brasilia,firstClass,949.99,0.72,277.7,CloudFy,3/19/2022,Sat,1
43916,430,Natal,Brasilia,economic,686.79,1.43,550.69,Rainbow,4/4/2022,Mon,0
71627,695,Sao Paulo,Recife,firstClass,1533.42,1.26,486.52,CloudFy,4/2/2020,Thu,0
14855,148,Recife,Aracaju,premium,932.22,1.44,555.74,Rainbow,10/8/2021,Fri,0
18820,185,Salvador,Aracaju,firstClass,1531.92,2.16,830.86,CloudFy,10/18/2021,Mon,0
128797,1269,Florianopolis,Brasilia,firstClass,1087.18,1.66,637.56,Rainbow,10/14/2021,Thu,0
38727,371,Aracaju,Campo Grande,premium,1021.53,1.69,650.1,CloudFy,1/13/2022,Thu,0
125573,1239,Brasilia,Florianopolis,firstClass,1569.65,1.66,637.56,FlyingDrops,1/21/2022,Fri,0
96812,957,Florianopolis,Sao Paulo,firstClass,693.51,1.46,562.14,CloudFy,1/6/2022,Thu,0
93416,922,Sao Paulo,Florianopolis,premium,1367.6,1.46,562.14,Rainbow,3/26/2021,Fri,0
73484,713,Natal,Brasilia,economic,686.79,1.43,550.69,Rainbow,6/4/2020,Thu,0
52711,511,Aracaju,Campo Grande,economic,750.92,1.69,650.1,CloudFy,8/9/2020,Sun,1
33978,326,Sao Paulo,Aracaju,economic,722.74,1.02,392.76,CloudFy,12/21/2019,Sat,1
5672,56,Brasilia,Natal,firstClass,1434.91,1.43,550.69,Rainbow,8/5/2021,Thu,0
91466,904,Florianopolis,Sao Paulo,firstClass,738.8,1.46,562.14,Rainbow,10/17/2019,Thu,0
71663,695,Sao Paulo,Recife,firstClass,1573.5,1.26,486.52,Rainbow,12/10/2020,Thu,0
101251,1004,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,10/8/2022,Sat,1
45163,441,Sao Paulo,Brasilia,firstClass,727.31,0.67,257.81,FlyingDrops,1/18/2020,Sat,1
87847,868,Campo Grande,Natal,firstClass,732.89,0.65,250.68,CloudFy,10/10/2020,Sat,1
66206,642,Sao Paulo,Campo Grande,economic,367.22,0.44,168.22,Rainbow,3/1/2021,Mon,0
75781,738,Sao Paulo,Natal,firstClass,946.36,0.85,327.55,CloudFy,10/19/2019,Sat,1
129784,1279,Florianopolis,Sao Paulo,economic,427,1.46,562.14,Rainbow,2/13/2020,Thu,0
18204,180,Recife,Brasilia,firstClass,721.93,0.63,242.21,Rainbow,12/17/2020,Thu,0
90276,891,Natal,Florianopolis,firstClass,1570.02,1.84,709.37,CloudFy,11/27/2020,Fri,0
134552,1323,Florianopolis,Brasilia,economic,636.51,1.66,637.56,CloudFy,4/22/2021,Thu,0
122845,1218,Florianopolis,Salvador,premium,1311.38,2.44,937.77,CloudFy,2/18/2021,Thu,0
62997,613,Natal,Campo Grande,firstClass,979.56,0.65,250.68,FlyingDrops,6/5/2021,Sat,1
45874,447,Brasilia,Campo Grande,firstClass,1096.58,0.72,277.7,CloudFy,2/23/2023,Thu,0
25737,247,Recife,Salvador,firstClass,1470.41,2.05,788.55,Rainbow,2/2/2023,Thu,0
44464,434,Sao Paulo,Brasilia,premium,602.12,0.67,257.81,CloudFy,5/29/2021,Sat,1
10290,104,Aracaju,Brasilia,firstClass,957.68,1.11,425.98,CloudFy,10/30/2021,Sat,1
108270,1074,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,5/21/2021,Fri,0
103129,1024,Florianopolis,Salvador,firstClass,1640.8,2.44,937.77,CloudFy,10/8/2020,Thu,0
43061,420,Natal,Brasilia,economic,686.79,1.43,550.69,Rainbow,12/13/2019,Fri,0
14072,140,Natal,Brasilia,economic,697.51,1.43,550.69,CloudFy,5/3/2020,Sun,1
22593,220,Brasilia,Recife,economic,432.1,0.63,242.21,CloudFy,8/4/2022,Thu,0
12177,119,Brasilia,Salvador,economic,958.15,1.76,676.56,CloudFy,12/19/2019,Thu,0
27668,265,Florianopolis,Aracaju,firstClass,1582.1,2.1,808.85,Rainbow,3/22/2020,Sun,1
41779,407,Natal,Aracaju,premium,479.37,0.46,176.33,Rainbow,10/2/2021,Sat,1
102869,1022,Florianopolis,Brasilia,firstClass,1087.18,1.66,637.56,Rainbow,11/28/2019,Thu,0
17004,169,Brasilia,Recife,firstClass,691.39,0.63,242.21,FlyingDrops,7/29/2021,Thu,0
84488,830,Aracaju,Campo Grande,economic,750.92,1.69,650.1,CloudFy,11/12/2020,Thu,0
50212,490,Campo Grande,Aracaju,economic,877.56,1.69,650.1,Rainbow,11/14/2019,Thu,0
66298,642,Campo Grande,Aracaju,economic,877.56,1.69,650.1,Rainbow,12/1/2022,Thu,0
81996,798,Sao Paulo,Natal,premium,701.29,0.85,327.55,Rainbow,2/7/2020,Fri,0
89188,880,Sao Paulo,Rio de Janeiro,premium,846.03,0.86,331.89,CloudFy,9/24/2020,Thu,0
33008,319,Campo Grande,Aracaju,firstClass,1545.78,1.69,650.1,Rainbow,11/10/2019,Sun,1
19445,189,Aracaju,Recife,firstClass,1124.11,1.44,555.74,CloudFy,9/29/2022,Thu,0
88246,872,Natal,Sao Paulo,firstClass,1142.29,0.85,327.55,FlyingDrops,10/31/2019,Thu,0
77565,754,Aracaju,Natal,premium,535.95,0.46,176.33,CloudFy,8/6/2020,Thu,0
60894,587,Florianopolis,Campo Grande,firstClass,857.32,1.49,573.81,Rainbow,3/19/2023,Sun,1
73461,713,Sao Paulo,Campo Grande,premium,447.53,0.44,168.22,CloudFy,12/26/2019,Thu,0
57065,555,Campo Grande,Rio de Janeiro,premium,1328.88,2.09,806.48,Rainbow,9/26/2019,Thu,0
122441,1214,Salvador,Florianopolis,firstClass,1616.44,2.44,937.77,FlyingDrops,3/9/2020,Mon,0
102775,1020,Florianopolis,Salvador,firstClass,1640.8,2.44,937.77,CloudFy,7/9/2020,Thu,0
118545,1175,Brasilia,Florianopolis,firstClass,1487.52,1.66,637.56,CloudFy,4/6/2020,Mon,0
29564,282,Salvador,Aracaju,premium,1247.02,2.16,830.86,Rainbow,12/13/2019,Fri,0
60450,584,Campo Grande,Sao Paulo,premium,536.98,0.44,168.22,CloudFy,3/10/2022,Thu,0
133498,1315,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,6/18/2021,Fri,0
92187,909,Florianopolis,Salvador,firstClass,1630.75,2.44,937.77,Rainbow,6/11/2020,Thu,0
114035,1135,Salvador,Florianopolis,premium,1321.52,2.44,937.77,CloudFy,5/22/2020,Fri,0
5523,55,Aracaju,Recife,firstClass,1088.87,1.44,555.74,FlyingDrops,2/11/2021,Thu,0
111160,1101,Florianopolis,Sao Paulo,premium,554.87,1.46,562.14,CloudFy,9/22/2022,Thu,0
128005,1261,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,9/30/2021,Thu,0
92037,908,Florianopolis,Campo Grande,firstClass,949.58,1.49,573.81,CloudFy,4/1/2021,Thu,0
28746,274,Recife,Aracaju,premium,932.22,1.44,555.74,Rainbow,2/17/2022,Thu,0
26638,256,Recife,Campo Grande,premium,832.77,1.39,535.4,Rainbow,8/6/2020,Thu,0
5777,57,Campo Grande,Brasilia,firstClass,949.99,0.72,277.7,CloudFy,1/10/2020,Fri,0
10586,106,Aracaju,Salvador,economic,943.36,2.16,830.86,Rainbow,4/15/2021,Thu,0
75161,730,Aracaju,Rio de Janeiro,firstClass,1189.86,1.55,597.61,Rainbow,3/18/2021,Thu,0
96096,949,Florianopolis,Natal,premium,1128.51,1.84,709.37,CloudFy,5/19/2022,Thu,0
19354,189,Sao Paulo,Aracaju,premium,906.59,1.02,392.76,CloudFy,1/3/2021,Sun,1
50685,492,Sao Paulo,Campo Grande,economic,335.16,0.44,168.22,CloudFy,7/29/2022,Fri,0
83734,820,Sao Paulo,Natal,firstClass,932.87,0.85,327.55,Rainbow,11/1/2021,Mon,0
80222,780,Sao Paulo,Natal,economic,488.57,0.85,327.55,CloudFy,3/7/2021,Sun,1
112068,1110,Brasilia,Florianopolis,premium,1222.24,1.66,637.56,Rainbow,8/7/2020,Fri,0
23962,234,Brasilia,Aracaju,economic,654.88,1.11,425.98,CloudFy,3/17/2022,Thu,0
88950,879,Aracaju,Rio de Janeiro,firstClass,1189.86,1.55,597.61,Rainbow,10/3/2019,Thu,0
113797,1131,Sao Paulo,Florianopolis,premium,1367.6,1.46,562.14,Rainbow,5/10/2020,Sun,1
2131,18,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,4/9/2022,Sat,1
14701,146,Recife,Rio de Janeiro,economic,908.93,2.3,885.57,Rainbow,12/15/2022,Thu,0
40591,390,Brasilia,Florianopolis,premium,1222.24,1.66,637.56,Rainbow,2/2/2023,Thu,0
25613,247,Brasilia,Sao Paulo,firstClass,893.65,0.67,257.81,CloudFy,9/17/2020,Thu,0
96234,952,Florianopolis,Natal,economic,780.68,1.84,709.37,Rainbow,7/9/2020,Thu,0
8362,82,Rio de Janeiro,Brasilia,economic,364.34,0.48,183.37,Rainbow,11/8/2020,Sun,1
20404,197,Salvador,Aracaju,economic,826.02,2.16,830.86,Rainbow,3/27/2021,Sat,1
24378,238,Brasilia,Natal,firstClass,1434.91,1.43,550.69,Rainbow,4/30/2020,Thu,0
811,7,Aracaju,Sao Paulo,economic,446.73,1.02,392.76,Rainbow,7/9/2020,Thu,0
64188,625,Aracaju,Campo Grande,firstClass,1389.37,1.69,650.1,CloudFy,3/7/2020,Sat,1
60914,589,Salvador,Campo Grande,firstClass,904.66,1.36,522.34,CloudFy,11/30/2019,Sat,1
114252,1137,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,2/6/2020,Thu,0
78864,766,Campo Grande,Aracaju,premium,1215.45,1.69,650.1,CloudFy,12/21/2019,Sat,1
15826,157,Campo Grande,Brasilia,economic,506.56,0.72,277.7,CloudFy,5/25/2020,Mon,0
94228,931,Florianopolis,Sao Paulo,firstClass,762.89,1.46,562.14,FlyingDrops,9/24/2020,Thu,0
128304,1264,Aracaju,Florianopolis,premium,1132.81,2.1,808.85,Rainbow,7/19/2020,Sun,1
103990,1031,Florianopolis,Aracaju,firstClass,1582.1,2.1,808.85,Rainbow,12/24/2020,Thu,0
128014,1261,Florianopolis,Recife,firstClass,1292.29,1.76,676.53,FlyingDrops,12/2/2021,Thu,0
119004,1179,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,10/19/2020,Mon,0
58369,570,Florianopolis,Campo Grande,premium,714.86,1.49,573.81,Rainbow,11/16/2019,Sat,1
74378,722,Natal,Sao Paulo,firstClass,1148.78,0.85,327.55,Rainbow,11/18/2019,Mon,0
11876,116,Aracaju,Sao Paulo,firstClass,752.27,1.02,392.76,Rainbow,3/19/2020,Thu,0
118902,1178,Florianopolis,Sao Paulo,premium,554.87,1.46,562.14,CloudFy,10/8/2020,Thu,0
17683,176,Rio de Janeiro,Brasilia,premium,503.26,0.48,183.37,CloudFy,6/12/2020,Fri,0
1286,11,Sao Paulo,Aracaju,firstClass,1269.73,1.02,392.76,FlyingDrops,11/7/2021,Sun,1
13928,138,Recife,Sao Paulo,economic,513.06,1.26,486.52,CloudFy,2/20/2020,Thu,0
17977,178,Recife,Brasilia,premium,573.61,0.63,242.21,CloudFy,11/5/2020,Thu,0
79800,776,Recife,Sao Paulo,premium,657.87,1.26,486.52,CloudFy,11/20/2020,Fri,0
91496,904,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,5/14/2020,Thu,0
108607,1078,Recife,Florianopolis,economic,761.2,1.76,676.53,CloudFy,1/5/2020,Sun,1
45046,440,Aracaju,Recife,economic,604.14,1.44,555.74,CloudFy,10/9/2020,Fri,0
33821,325,Brasilia,Campo Grande,economic,583.6,0.72,277.7,CloudFy,2/20/2020,Thu,0
9531,95,Florianopolis,Recife,firstClass,1292.29,1.76,676.53,FlyingDrops,6/7/2020,Sun,1
128356,1265,Recife,Florianopolis,premium,1070.54,1.76,676.53,Rainbow,2/7/2020,Fri,0
120234,1193,Sao Paulo,Florianopolis,economic,947.95,1.46,562.14,CloudFy,10/24/2020,Sat,1
128764,1269,Brasilia,Florianopolis,economic,889.07,1.66,637.56,Rainbow,3/1/2021,Mon,0
60337,584,Campo Grande,Recife,premium,991.22,1.39,535.4,Rainbow,1/9/2020,Thu,0
69077,669,Brasilia,Sao Paulo,premium,698.1,0.67,257.81,CloudFy,11/9/2019,Sat,1
97134,960,Brasilia,Florianopolis,firstClass,1576.97,1.66,637.56,Rainbow,2/28/2021,Sun,1
66175,642,Aracaju,Campo Grande,firstClass,1387.89,1.69,650.1,Rainbow,7/27/2020,Mon,0
7298,69,Recife,Florianopolis,firstClass,1371.83,1.76,676.53,Rainbow,3/3/2022,Thu,0
103995,1031,Florianopolis,Salvador,premium,1311.38,2.44,937.77,CloudFy,1/28/2021,Thu,0
47457,460,Campo Grande,Florianopolis,premium,1030.13,1.49,573.81,Rainbow,6/24/2021,Thu,0
135803,1335,Florianopolis,Salvador,firstClass,1640.8,2.44,937.77,CloudFy,6/16/2022,Thu,0
73215,711,Natal,Aracaju,firstClass,611.59,0.46,176.33,FlyingDrops,12/26/2019,Thu,0
51572,501,Rio de Janeiro,Campo Grande,firstClass,1566.26,2.09,806.48,FlyingDrops,3/15/2021,Mon,0
108293,1074,Florianopolis,Sao Paulo,premium,554.87,1.46,562.14,CloudFy,10/28/2021,Thu,0
43977,430,Rio de Janeiro,Recife,economic,952.83,2.3,885.57,CloudFy,6/5/2023,Mon,0
11618,113,Brasilia,Sao Paulo,premium,698.1,0.67,257.81,CloudFy,5/27/2021,Thu,0
130455,1283,Florianopolis,Sao Paulo,firstClass,762.89,1.46,562.14,FlyingDrops,7/2/2020,Thu,0
81245,791,Brasilia,Sao Paulo,premium,698.1,0.67,257.81,CloudFy,12/9/2019,Mon,0
72465,705,Aracaju,Sao Paulo,firstClass,730.43,1.02,392.76,CloudFy,8/14/2020,Fri,0
83646,820,Natal,Brasilia,firstClass,1192.62,1.43,550.69,FlyingDrops,2/20/2020,Thu,0
92233,909,Florianopolis,Campo Grande,economic,544.86,1.49,573.81,Rainbow,4/29/2021,Thu,0
1099,9,Recife,Campo Grande,firstClass,1110.76,1.39,535.4,CloudFy,9/9/2021,Thu,0
127363,1257,Florianopolis,Recife,economic,674.52,1.76,676.53,CloudFy,9/24/2020,Thu,0
133284,1314,Salvador,Florianopolis,premium,1336.68,2.44,937.77,Rainbow,1/26/2020,Sun,1
134147,1320,Florianopolis,Natal,economic,726.95,1.84,709.37,CloudFy,8/4/2022,Thu,0
23528,230,Salvador,Recife,economic,767.27,2.05,788.55,CloudFy,3/27/2021,Sat,1
33179,320,Recife,Florianopolis,premium,1074.75,1.76,676.53,CloudFy,12/19/2019,Thu,0
122223,1212,Florianopolis,Salvador,firstClass,1630.75,2.44,937.77,Rainbow,7/29/2021,Thu,0
43462,425,Sao Paulo,Aracaju,firstClass,1159.84,1.02,392.76,Rainbow,8/28/2020,Fri,0
60650,586,Campo Grande,Natal,firstClass,749.85,0.65,250.68,FlyingDrops,3/4/2021,Thu,0
6087,61,Campo Grande,Aracaju,firstClass,1545.78,1.69,650.1,Rainbow,4/27/2020,Mon,0
42229,412,Aracaju,Rio de Janeiro,firstClass,1190.94,1.55,597.61,FlyingDrops,1/30/2020,Thu,0
103055,1023,Salvador,Florianopolis,economic,899.6,2.44,937.77,Rainbow,12/7/2019,Sat,1
17455,174,Sao Paulo,Aracaju,economic,722.74,1.02,392.76,CloudFy,7/1/2022,Fri,0
36753,351,Aracaju,Rio de Janeiro,firstClass,1183.57,1.55,597.61,CloudFy,3/26/2020,Thu,0
50679,492,Campo Grande,Sao Paulo,firstClass,684.65,0.44,168.22,FlyingDrops,6/16/2022,Thu,0
77616,755,Aracaju,Brasilia,firstClass,959.29,1.11,425.98,Rainbow,3/5/2020,Thu,0
19993,194,Aracaju,Rio de Janeiro,firstClass,1190.94,1.55,597.61,FlyingDrops,12/23/2021,Thu,0
81276,791,Aracaju,Recife,economic,604.14,1.44,555.74,CloudFy,7/9/2020,Thu,0
122878,1218,Florianopolis,Aracaju,firstClass,1468.03,2.1,808.85,CloudFy,10/7/2021,Thu,0
31615,304,Recife,Brasilia,economic,393.68,0.63,242.21,CloudFy,11/21/2019,Thu,0
38109,365,Brasilia,Natal,premium,1067.3,1.43,550.69,CloudFy,3/5/2020,Thu,0
103803,1029,Florianopolis,Aracaju,firstClass,1574.28,2.1,808.85,FlyingDrops,2/25/2021,Thu,0
54787,534,Sao Paulo,Campo Grande,premium,447.53,0.44,168.22,CloudFy,11/6/2020,Fri,0
108227,1074,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,7/23/2020,Thu,0
64088,623,Aracaju,Campo Grande,economic,750.92,1.69,650.1,CloudFy,1/17/2021,Sun,1
52973,512,Brasilia,Campo Grande,premium,851.15,0.72,277.7,Rainbow,1/1/2023,Sun,1
106523,1058,Florianopolis,Salvador,firstClass,1692.64,2.44,937.77,FlyingDrops,1/2/2020,Thu,0
91837,906,Recife,Florianopolis,firstClass,1434.38,1.76,676.53,FlyingDrops,2/28/2021,Sun,1
39311,379,Natal,Recife,firstClass,806.91,0.58,222.67,Rainbow,11/7/2020,Sat,1
26243,251,Recife,Brasilia,firstClass,697.22,0.63,242.21,FlyingDrops,4/23/2022,Sat,1
93120,919,Florianopolis,Rio de Janeiro,premium,469.92,1.21,466.3,CloudFy,7/29/2021,Thu,0
13368,131,Natal,Aracaju,premium,451.41,0.46,176.33,CloudFy,6/25/2021,Fri,0
19000,186,Recife,Sao Paulo,firstClass,883.63,1.26,486.52,CloudFy,9/22/2022,Thu,0
68858,666,Sao Paulo,Aracaju,premium,906.59,1.02,392.76,CloudFy,9/13/2021,Mon,0
128504,1267,Rio de Janeiro,Florianopolis,premium,708.27,1.21,466.3,CloudFy,1/12/2020,Sun,1
89687,885,Florianopolis,Campo Grande,premium,714.86,1.49,573.81,Rainbow,12/26/2019,Thu,0
32038,307,Recife,Aracaju,economic,684.88,1.44,555.74,CloudFy,8/12/2022,Fri,0
74760,726,Natal,Sao Paulo,economic,583.17,0.85,327.55,Rainbow,8/17/2020,Mon,0
110089,1091,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,2/27/2020,Thu,0
46803,454,Rio de Janeiro,Campo Grande,firstClass,1566.26,2.09,806.48,FlyingDrops,10/1/2022,Sat,1
36423,348,Campo Grande,Aracaju,economic,877.56,1.69,650.1,Rainbow,2/15/2020,Sat,1
45198,441,Natal,Aracaju,economic,361.68,0.46,176.33,CloudFy,9/21/2020,Mon,0
86766,856,Aracaju,Florianopolis,economic,852.18,2.1,808.85,Rainbow,6/11/2020,Thu,0
108758,1079,Florianopolis,Campo Grande,firstClass,930.34,1.49,573.81,FlyingDrops,11/21/2019,Thu,0
29838,284,Recife,Sao Paulo,firstClass,883.63,1.26,486.52,CloudFy,1/26/2023,Thu,0
132111,1302,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,2/14/2020,Fri,0
46750,454,Rio de Janeiro,Campo Grande,firstClass,1566.26,2.09,806.48,FlyingDrops,9/26/2021,Sun,1
66777,648,Sao Paulo,Aracaju,firstClass,1186.15,1.02,392.76,CloudFy,7/30/2020,Thu,0
128582,1268,Florianopolis,Rio de Janeiro,firstClass,585.77,1.21,466.3,CloudFy,11/19/2020,Thu,0
879,8,Brasilia,Recife,economic,432.1,0.63,242.21,CloudFy,10/30/2020,Fri,0
103296,1026,Florianopolis,Rio de Janeiro,economic,313.62,1.21,466.3,CloudFy,4/16/2020,Thu,0
75939,739,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,8/13/2020,Thu,0
31411,300,Brasilia,Aracaju,firstClass,1287.52,1.11,425.98,FlyingDrops,8/7/2022,Sun,1
103262,1024,Florianopolis,Campo Grande,firstClass,949.58,1.49,573.81,CloudFy,4/27/2023,Thu,0
76319,743,Sao Paulo,Florianopolis,firstClass,1684.14,1.46,562.14,CloudFy,9/24/2020,Thu,0
48365,474,Recife,Campo Grande,premium,793.15,1.39,535.4,CloudFy,11/8/2019,Fri,0
77994,757,Sao Paulo,Natal,economic,530.03,0.85,327.55,Rainbow,8/14/2021,Sat,1
116809,1157,Natal,Florianopolis,firstClass,1554.92,1.84,709.37,Rainbow,11/20/2020,Fri,0
9908,100,Recife,Florianopolis,firstClass,1371.83,1.76,676.53,Rainbow,2/20/2020,Thu,0
23081,226,Natal,Recife,firstClass,694.42,0.58,222.67,FlyingDrops,5/1/2020,Fri,0
123363,1221,Florianopolis,Natal,firstClass,1348.79,1.84,709.37,FlyingDrops,10/21/2021,Thu,0
79384,772,Sao Paulo,Brasilia,firstClass,824.31,0.67,257.81,Rainbow,3/3/2022,Thu,0
73656,714,Salvador,Natal,premium,1001.42,1.85,710.57,Rainbow,2/25/2022,Fri,0
70733,685,Brasilia,Natal,premium,1067.3,1.43,550.69,CloudFy,6/6/2020,Sat,1
9548,95,Sao Paulo,Brasilia,economic,393.84,0.67,257.81,Rainbow,10/5/2020,Mon,0
133450,1315,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,7/20/2020,Mon,0
47135,457,Campo Grande,Brasilia,firstClass,949.99,0.72,277.7,CloudFy,3/12/2020,Thu,0
109483,1085,Rio de Janeiro,Florianopolis,premium,708.27,1.21,466.3,CloudFy,11/8/2021,Mon,0
123482,1222,Rio de Janeiro,Florianopolis,economic,519.1,1.21,466.3,Rainbow,11/13/2021,Sat,1
63869,621,Campo Grande,Rio de Janeiro,firstClass,1614.7,2.09,806.48,CloudFy,2/11/2021,Thu,0
100789,1002,Brasilia,Florianopolis,firstClass,1569.65,1.66,637.56,FlyingDrops,9/13/2020,Sun,1
20957,206,Recife,Campo Grande,firstClass,1069.12,1.39,535.4,Rainbow,9/24/2020,Thu,0
68927,666,Natal,Aracaju,economic,361.68,0.46,176.33,CloudFy,1/9/2023,Mon,0
4333,43,Recife,Salvador,firstClass,1596.61,2.05,788.55,FlyingDrops,1/28/2021,Thu,0
63080,614,Aracaju,Campo Grande,firstClass,1389.37,1.69,650.1,CloudFy,10/24/2020,Sat,1
4035,40,Brasilia,Salvador,premium,1268.97,1.76,676.56,Rainbow,3/31/2022,Thu,0
69824,676,Sao Paulo,Aracaju,economic,647.9,1.02,392.76,Rainbow,1/18/2021,Mon,0
119845,1188,Florianopolis,Aracaju,firstClass,1574.28,2.1,808.85,FlyingDrops,12/22/2022,Thu,0
90380,892,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,10/3/2019,Thu,0
20369,197,Recife,Campo Grande,firstClass,1038.95,1.39,535.4,FlyingDrops,7/23/2020,Thu,0
6612,64,Recife,Florianopolis,premium,1070.54,1.76,676.53,Rainbow,7/8/2021,Thu,0
28772,274,Rio de Janeiro,Aracaju,economic,796.42,1.55,597.61,CloudFy,8/21/2022,Sun,1
71383,693,Sao Paulo,Natal,firstClass,932.87,0.85,327.55,Rainbow,5/21/2020,Thu,0
84251,826,Aracaju,Salvador,economic,943.36,2.16,830.86,Rainbow,3/11/2021,Thu,0
92122,908,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,11/19/2022,Sat,1
50079,488,Campo Grande,Natal,firstClass,732.89,0.65,250.68,CloudFy,2/18/2021,Thu,0
62042,605,Salvador,Campo Grande,firstClass,904.66,1.36,522.34,CloudFy,10/17/2021,Sun,1
89297,881,Rio de Janeiro,Natal,economic,670.29,1.55,595.03,Rainbow,3/26/2021,Fri,0
66358,643,Rio de Janeiro,Campo Grande,firstClass,1566.26,2.09,806.48,FlyingDrops,8/2/2020,Sun,1
17280,173,Aracaju,Salvador,economic,964.83,2.16,830.86,CloudFy,7/23/2020,Thu,0
72395,703,Natal,Recife,firstClass,806.91,0.58,222.67,Rainbow,11/19/2020,Thu,0
89477,882,Natal,Recife,economic,429.77,0.58,222.67,CloudFy,2/17/2022,Thu,0
67434,653,Salvador,Natal,economic,690.89,1.85,710.57,Rainbow,2/23/2020,Sun,1
87699,866,Brasilia,Aracaju,firstClass,1287.52,1.11,425.98,FlyingDrops,11/3/2019,Sun,1
108569,1077,Florianopolis,Recife,firstClass,1292.29,1.76,676.53,FlyingDrops,11/19/2020,Thu,0
125434,1238,Sao Paulo,Florianopolis,firstClass,1666.23,1.46,562.14,FlyingDrops,5/1/2020,Fri,0
54972,537,Recife,Campo Grande,firstClass,1069.12,1.39,535.4,Rainbow,2/1/2020,Sat,1
98191,973,Florianopolis,Rio de Janeiro,premium,469.92,1.21,466.3,CloudFy,6/17/2021,Thu,0
13816,137,Brasilia,Campo Grande,economic,629.54,0.72,277.7,Rainbow,3/5/2020,Thu,0
63,0,Brasilia,Natal,firstClass,1434.91,1.43,550.69,Rainbow,12/10/2020,Thu,0
30139,287,Campo Grande,Recife,firstClass,1262.23,1.39,535.4,FlyingDrops,12/24/2022,Sat,1
97858,968,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,11/12/2020,Thu,0
105975,1050,Recife,Florianopolis,firstClass,1434.38,1.76,676.53,FlyingDrops,2/15/2020,Sat,1
85493,840,Salvador,Aracaju,premium,1209.04,2.16,830.86,CloudFy,4/6/2020,Mon,0
115101,1145,Brasilia,Florianopolis,economic,889.07,1.66,637.56,Rainbow,12/6/2021,Mon,0
45875,447,Salvador,Recife,firstClass,1440.25,2.05,788.55,Rainbow,3/5/2023,Sun,1
94007,929,Florianopolis,Salvador,firstClass,1630.75,2.44,937.77,Rainbow,5/7/2020,Thu,0
73200,710,Aracaju,Salvador,premium,1288.79,2.16,830.86,CloudFy,11/10/2022,Thu,0
8684,84,Brasilia,Natal,firstClass,1313.76,1.43,550.69,CloudFy,7/23/2020,Thu,0
62942,613,Salvador,Campo Grande,premium,774.52,1.36,522.34,Rainbow,5/17/2020,Sun,1
103494,1027,Florianopolis,Campo Grande,firstClass,930.34,1.49,573.81,FlyingDrops,4/2/2020,Thu,0
66757,648,Natal,Aracaju,firstClass,611.4,0.46,176.33,Rainbow,3/15/2020,Sun,1
38038,363,Sao Paulo,Brasilia,economic,393.84,0.67,257.81,Rainbow,8/21/2020,Fri,0
27659,265,Aracaju,Recife,firstClass,1119.47,1.44,555.74,Rainbow,1/16/2020,Thu,0
120386,1194,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,5/2/2020,Sat,1
38162,366,Natal,Recife,premium,563.23,0.58,222.67,CloudFy,7/17/2020,Fri,0
7076,68,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,6/15/2020,Mon,0
35657,341,Rio de Janeiro,Brasilia,premium,435.67,0.48,183.37,Rainbow,6/25/2021,Fri,0
65165,634,Campo Grande,Natal,economic,411.05,0.65,250.68,Rainbow,4/23/2020,Thu,0
116025,1151,Florianopolis,Sao Paulo,economic,427,1.46,562.14,Rainbow,4/23/2020,Thu,0
73775,715,Sao Paulo,Rio de Janeiro,firstClass,1041.65,0.86,331.89,FlyingDrops,2/11/2021,Thu,0
67414,653,Aracaju,Rio de Janeiro,firstClass,1183.57,1.55,597.61,CloudFy,10/3/2019,Thu,0
42145,410,Aracaju,Brasilia,firstClass,957.68,1.11,425.98,CloudFy,4/19/2021,Mon,0
7191,69,Recife,Brasilia,premium,573.61,0.63,242.21,CloudFy,2/13/2020,Thu,0
63054,614,Campo Grande,Aracaju,firstClass,1545.78,1.69,650.1,Rainbow,4/23/2020,Thu,0
32386,312,Recife,Florianopolis,economic,803.39,1.76,676.53,Rainbow,11/7/2019,Thu,0
116302,1153,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,8/4/2022,Thu,0
